Book_Title,Book_Rating,Sentiment_Understandability,How would you rate the conceptual clarity of the book?_score,How engaging and interactive were the examples and exercises?_score,"How helpful were the visuals, diagrams, and illustrations?_score","Overall, how satisfied are you with this textbook?_score",Would you recommend this book to other students?_score,Sentiment_Value_For_Money,Was the book affordable given your financial situation?_score,Sentiment_Exam_Utility,How likely are you to use this book again in future courses?_score,Sentiment_Avg_Rating
LEWIS+CLARK EXPEDITION,3.3000000000000003,1.3333333333333333,3.6666666666666665,4.0,3.6666666666666665,4.666666666666667,3.6666666666666665,2.3333333333333335,3.6666666666666665,4.0,2.0,3.2999999999999994
LEXI-COMPLETE:PALM OS,2.8666666666666667,2.6666666666666665,3.3333333333333335,3.6666666666666665,3.0,4.0,2.0,2.3333333333333335,2.0,3.3333333333333335,2.3333333333333335,2.8699999999999997
LEXIL SELON JULIA,3.5,2.5,2.0,5.0,3.0,5.0,3.5,4.0,4.0,2.5,3.5,3.5
LIAISONS-MINDTAP ACCESS (1 TERM),3.2704225352112677,2.9859154929577465,3.568075117370892,3.6666666666666665,3.647887323943662,3.7136150234741785,3.3427230046948355,2.2535211267605635,2.8028169014084505,3.511737089201878,3.211267605633803,3.2723474178403755
LIBERAL TRADITION IN AMERICA,3.8,5.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.8
LIBERALISM+ITS CRITICS,3.266666666666667,4.666666666666667,2.3333333333333335,4.0,3.3333333333333335,4.666666666666667,2.6666666666666665,2.6666666666666665,2.3333333333333335,4.0,2.0,3.27
LIBERALISM+SOCIAL ACTION,2.8,1.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,2.8
LIBERALISM:COUNTER-HISTORY,3.233333333333333,3.0833333333333335,3.3333333333333335,3.5,3.3333333333333335,3.5833333333333335,3.6666666666666665,2.5,2.9166666666666665,3.25,3.1666666666666665,3.23
LIBERATED THREADS,3.075,3.25,2.75,3.0,2.5,4.25,3.0,3.25,2.5,2.5,3.75,3.08
LIBERTY OR DEATH:FRENCH REVOLUTION,3.1,3.0,4.0,2.0,5.0,3.0,3.0,2.0,2.0,5.0,2.0,3.1
LIBERTY'S EXILES,3.272727272727273,3.272727272727273,2.1818181818181817,3.8181818181818183,3.6363636363636362,4.0,3.8181818181818183,2.909090909090909,2.727272727272727,3.3636363636363638,3.0,3.27
LIBERTY'S PRISONERS (PB),2.85,3.0,2.5,3.5,3.5,3.5,2.5,2.5,2.0,2.5,3.0,2.85
LIBRARY AT NIGHT,3.033333333333333,3.3333333333333335,3.3333333333333335,4.0,3.3333333333333335,2.6666666666666665,3.3333333333333335,1.3333333333333333,2.6666666666666665,3.3333333333333335,3.0,3.03
LIEDER ANTH.COMP.PKG.:HIGH...-W/ACCESS,3.375,3.0,3.5,3.0,2.75,3.75,3.5,3.5,3.5,3.75,3.5,3.38
LIEDER ANTH.COMP.PKG.:LOW...-W/ACCESS,2.95,3.0,2.5,3.0,3.5,2.0,2.0,4.5,3.0,3.5,2.5,2.95
LIEDER ANTHOLOGY:LOW VOICE,3.5,2.75,3.5,4.0,3.75,4.25,4.0,3.0,3.25,3.5,3.0,3.5
LIES THAT BIND:RETHINKING IDENTITY,2.7,3.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,2.0,4.0,2.7
LIEUTENANT NUN,2.95,3.0,2.25,3.0,3.25,1.75,3.75,1.75,3.5,3.25,4.0,2.95
LIFE APPLICATION STUDY BIBLE-NIV,3.3301675977653633,3.11731843575419,3.11731843575419,3.558659217877095,3.458100558659218,3.6983240223463687,3.4860335195530725,3.1396648044692737,2.8324022346368714,3.4245810055865924,3.46927374301676,3.33
LIFE GOES BETTER WITH CHOCOLATE GRAVY,2.8499999999999996,2.5,3.0,5.0,3.0,4.0,3.5,2.5,1.5,1.5,2.0,2.85
LIFE IN OIL,3.288888888888889,3.111111111111111,2.888888888888889,3.5,3.1666666666666665,3.9444444444444446,3.388888888888889,3.0555555555555554,2.8333333333333335,3.5,3.5,3.29
LIFE IN THE LAW,3.2881944444444446,3.0208333333333335,3.0208333333333335,3.451388888888889,3.6458333333333335,3.9791666666666665,3.4166666666666665,2.7708333333333335,2.7569444444444446,3.4166666666666665,3.4027777777777777,3.29
LIFE IN THE PUEBLO,3.228846153846154,3.230769230769231,3.0576923076923075,3.4615384615384617,3.5384615384615383,3.5384615384615383,3.480769230769231,2.25,2.8846153846153846,3.4423076923076925,3.4038461538461537,3.23
LIFE INSURANCE 1915-2015,2.8,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,2.8
LIFE ISN'T BINARY,3.25,3.0,5.0,3.0,3.5,2.5,3.5,2.0,1.5,4.5,4.0,3.25
LIFE OF ELIZABETH I,3.8,5.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8
LIFE OF FREDERICK DOUGLASS,3.231034482758621,3.0689655172413794,2.9482758620689653,3.7241379310344827,3.396551724137931,3.5344827586206895,3.5172413793103448,3.1551724137931036,2.603448275862069,3.086206896551724,3.2758620689655173,3.23
LIFE OF PI,3.46,3.8,3.4,3.4,4.2,4.6,3.0,4.2,2.2,3.0,2.8,3.46
LIFE OF THE PAST,3.025,3.05,2.1,3.35,3.2,4.0,3.25,2.0,2.6,3.45,3.25,3.02
LIFE SCIENCES-STUDENT LAB NOTEBOOK,3.288888888888889,3.3333333333333335,2.8333333333333335,3.7222222222222223,3.388888888888889,3.6666666666666665,3.611111111111111,2.4444444444444446,3.0555555555555554,3.388888888888889,3.4444444444444446,3.292222222222222
LIFE SPAN MOTOR DEVELOP.(LL)-W/ACCESS,3.6,3.3333333333333335,2.6666666666666665,3.6666666666666665,4.333333333333333,4.666666666666667,4.0,3.0,4.0,3.3333333333333335,3.0,3.6
LIFE SPAN MOTOR DEVELOPMENT-W/ACCESS,3.1933333333333334,2.933333333333333,2.8666666666666667,3.8666666666666667,3.3333333333333335,3.8666666666666667,3.6,2.7333333333333334,2.2666666666666666,3.066666666666667,3.4,3.191333333333333
LIFE SPAN:HUM.DEVEL.F/...(PEARSON+),3.2459016393442623,2.7868852459016393,3.557377049180328,3.4754098360655736,3.459016393442623,3.80327868852459,3.4754098360655736,2.2131147540983607,2.9508196721311477,3.2950819672131146,3.442622950819672,3.248196721311475
LIFE SPAN:HUMAN DEVEL.F/...(PEARSON+,3.1166666666666667,2.638888888888889,3.638888888888889,3.1666666666666665,3.0833333333333335,3.5833333333333335,3.361111111111111,2.2777777777777777,2.861111111111111,3.388888888888889,3.1666666666666665,3.112222222222222
LIFE SPAN:HUMAN DEVEL.F/HELP...-MYED,3.207142857142857,3.142857142857143,2.7857142857142856,3.2142857142857144,3.5714285714285716,3.357142857142857,3.2857142857142856,3.142857142857143,2.7857142857142856,3.7142857142857144,3.0714285714285716,3.2064285714285714
LIFE SPAN:HUMAN DEVEL.F/HELP...-MYEDUC.,3.3943396226415095,3.1132075471698113,2.69811320754717,4.169811320754717,4.150943396226415,3.6037735849056602,3.4716981132075473,3.0943396226415096,2.792452830188679,3.3962264150943398,3.452830188679245,3.390566037735849
LIFE SPAN:HUMAN DEVEL.F/HELP...ACC.,3.2833333333333337,3.4047619047619047,3.4047619047619047,3.5476190476190474,3.4761904761904763,3.4761904761904763,3.4285714285714284,2.2857142857142856,2.6904761904761907,3.6666666666666665,3.4523809523809526,3.2807142857142857
LIFE SPAN:HUMAN DEVEL.F/HELPING PROF.,3.339366515837104,3.081447963800905,3.3438914027149322,3.420814479638009,3.51131221719457,3.7873303167420813,3.51131221719457,3.063348416289593,2.755656108597285,3.484162895927602,3.434389140271493,3.3424886877828053
LIFE TOGETHER,3.6,4.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,2.0,3.6
LIFE TOGETHER+PRAYERBOOK OF THE BIBLE,2.95,3.5,1.5,3.0,4.0,2.0,2.5,2.5,4.0,2.5,4.0,2.95
LIFE WITHOUT PAROLE,3.3857142857142857,3.642857142857143,3.142857142857143,3.357142857142857,3.4285714285714284,3.4285714285714284,3.5,3.2857142857142856,2.4285714285714284,3.9285714285714284,3.7142857142857144,3.39
LIFE WORTH LIVING,3.3000000000000003,3.6666666666666665,3.6666666666666665,2.8333333333333335,3.8333333333333335,3.5,3.5,2.5,2.8333333333333335,2.5,4.166666666666667,3.2999999999999994
LIFE YOU CAN SAVE,3.466666666666667,3.6666666666666665,4.0,3.6666666666666665,3.0,4.0,3.6666666666666665,2.6666666666666665,3.0,3.0,4.0,3.47
LIFE'S A DREAM,3.2916666666666665,2.5833333333333335,3.3333333333333335,3.5833333333333335,3.25,3.5833333333333335,3.25,3.3333333333333335,3.0833333333333335,3.0,3.9166666666666665,3.2900000000000005
LIFE+ADVENTURES OF JOAQUIN MURIETA,2.94,2.6,2.6,3.4,3.0,3.4,2.8,2.8,2.4,3.2,3.2,2.94
LIFE+DEATH IN THE THIRD REICH,3.15,3.0,3.5,4.0,3.5,1.5,2.0,2.0,3.5,4.0,4.5,3.15
LIFE+HEALTH INSURANCE:OHIO-EXAM MANUAL,3.5454545454545454,3.4545454545454546,3.5454545454545454,3.6363636363636362,4.454545454545454,4.0,3.909090909090909,2.727272727272727,3.0,3.5454545454545454,3.1818181818181817,3.55
LIFE+TIMES OF FREDERICK DOUGLASS: ILLUS,3.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,3.0,2.0,3.0
LIFE+TIMES OF GRANDFATHER ALONSO,2.9,3.0,3.0,1.5,4.0,3.5,3.5,4.5,2.5,2.0,1.5,2.9
LIFE-SPAN DEVELOPMENT,3.1285714285714286,2.4285714285714284,3.142857142857143,3.7142857142857144,2.857142857142857,3.4285714285714284,3.5714285714285716,2.0,2.4285714285714284,3.5714285714285716,4.142857142857143,3.1285714285714286
LIFE-SPAN DEVELOPMENT (LOOSELEAF),3.5,3.090909090909091,3.3636363636363638,4.0,3.909090909090909,3.6363636363636362,3.1818181818181817,3.272727272727273,3.1818181818181817,3.909090909090909,3.4545454545454546,3.5
LIFE-SPAN DEVELOPMENT-CONNECT ACCESS,3.292086330935252,2.9568345323741005,3.316546762589928,3.7553956834532376,3.7338129496402876,3.6906474820143886,3.460431654676259,2.712230215827338,2.712230215827338,3.302158273381295,3.2805755395683454,3.2887769784172662
LIFE-SPAN HUMAN DEVELOPMENT,3.15,3.05,3.225,3.025,3.5,3.825,3.675,2.425,2.175,3.15,3.45,3.151
LIFE-SPAN HUMAN DEVELOPMENT-MINDTAP,3.2875,2.75,2.875,4.5,4.0,4.0,3.875,2.625,2.375,3.5,2.375,3.28375
"LIFE:SCIENCE OF BIO.,DIGITAL UPD.(LL)",3.4,3.6666666666666665,2.3333333333333335,4.333333333333333,4.0,2.6666666666666665,3.6666666666666665,3.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.4
LIFEPAN DEVELOPMENT:...SAGE VANTAGE,3.2606060606060603,3.1818181818181817,3.696969696969697,3.393939393939394,3.1818181818181817,3.727272727272727,3.212121212121212,2.8181818181818183,2.6363636363636362,3.4545454545454546,3.303030303030303,3.26
LIFESPAN DEVELOPMENT,3.179746835443038,3.037974683544304,2.848101265822785,3.3544303797468356,3.3544303797468356,3.7341772151898733,3.2531645569620253,2.911392405063291,2.569620253164557,3.2278481012658227,3.5063291139240507,3.1779746835443037
LIFESPAN DEVELOPMENT -- REVEL ACCESS,3.5125,3.75,3.0,3.625,4.0,3.5,3.0,3.875,3.25,3.75,3.375,3.51
LIFESPAN DEVELOPMENT IN CONTEXT,3.5454545454545454,3.3636363636363638,2.909090909090909,4.090909090909091,3.3636363636363638,4.363636363636363,3.272727272727273,3.4545454545454546,3.1818181818181817,3.727272727272727,3.727272727272727,3.55
LIFESPAN DEVELOPMENT IN CONTEXT (LL),3.1487804878048777,2.8048780487804876,3.097560975609756,3.4146341463414633,3.682926829268293,3.902439024390244,3.317073170731707,2.292682926829268,2.073170731707317,3.4634146341463414,3.4390243902439024,3.1500000000000004
LIFESPAN DEVELOPMENT-REVEL ACCESS,3.242857142857143,3.0,2.4285714285714284,3.4285714285714284,3.357142857142857,4.285714285714286,3.642857142857143,3.357142857142857,2.5,3.857142857142857,2.5714285714285716,3.2407142857142857
LIFESPAN DEVELOPMENT-REVEL ACCESS CO,3.0625,3.5,3.5,3.25,3.375,2.75,3.75,2.25,2.125,2.875,3.25,3.0599999999999996
LIFESPAN DEVELOPMENT-REVEL ACCESS CODE,3.310344827586207,2.793103448275862,2.8275862068965516,3.8275862068965516,3.7586206896551726,3.586206896551724,3.8275862068965516,2.7241379310344827,2.9655172413793105,3.5172413793103448,3.2758620689655173,3.306551724137931
LIFESPAN DEVELOPMENT-REVEL COMBO CODE,3.6500000000000004,4.0,3.0,4.5,4.0,3.0,4.5,4.0,3.0,3.0,3.5,3.65
LIFESPAN DEVELOPMENT: JOURNEY...-ACCESS,3.627272727272727,4.0,3.727272727272727,3.909090909090909,4.181818181818182,4.2727272727272725,2.8181818181818183,2.6363636363636362,3.5454545454545454,3.727272727272727,3.4545454545454546,3.63
LIFESPAN NEUROREHABILITATION,3.242,3.0,2.87,3.38,3.29,3.73,3.45,2.78,2.66,3.67,3.59,3.24
LIFESPAN OF A FACT,2.866666666666667,3.0,2.6666666666666665,3.3333333333333335,2.6666666666666665,2.3333333333333335,3.3333333333333335,3.6666666666666665,2.6666666666666665,3.0,2.0,2.8699999999999997
LIFETIME PHYSICAL FITNESS+WELLNESS,3.04,2.75,3.25,3.5,3.15,3.55,3.4,2.1,1.85,3.15,3.7,3.043
LIFETIME PHYSICAL FITNESS...-MINDTAP,3.2428571428571424,3.238095238095238,3.238095238095238,3.4761904761904763,3.3333333333333335,3.6666666666666665,3.2857142857142856,2.9047619047619047,2.238095238095238,3.3333333333333335,3.7142857142857144,3.2428571428571424
LIFTING OUR VOICES,3.3,3.0,3.8,2.0,2.8,3.2,4.2,3.8,2.6,3.8,3.8,3.3
LIGHT IN AUGUST,3.033333333333333,2.5,3.1666666666666665,2.8333333333333335,3.3333333333333335,3.3333333333333335,3.5,2.8333333333333335,2.5,2.6666666666666665,3.6666666666666665,3.0366666666666666
LIGHT IN THE DARK/LUZ EN LO OSCURO,3.35,3.5,4.0,2.5,3.0,3.5,2.0,3.5,4.0,4.5,3.0,3.35
LIGHT ON YOGA SUTRAS OF PATANJALI,3.6,2.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.6
LIGHTNING FALLS IN LOVE,3.4,3.0,2.0,3.5,3.5,4.0,4.0,4.0,3.0,3.5,3.5,3.4
LIGHTNING THIEF,3.5,3.0,3.0,5.0,4.0,5.0,3.0,1.0,5.0,3.0,3.0,3.5
LIKE A SPLINTER IN YOUR MIND,3.3,3.34375,3.125,3.59375,3.40625,3.59375,3.15625,3.0625,2.8125,3.625,3.28125,3.3
LIKE WATER FOR CHOCOLATE (LARGE FORMAT),3.3600000000000003,3.0,3.0,3.2,3.2,3.2,3.2,3.4,2.6,4.6,4.2,3.3560000000000003
LIKE:POEMS,2.95,2.5,1.5,4.0,4.5,3.0,2.5,3.5,3.0,2.5,2.5,2.95
LIL POSTER PAINT  PODS,3.3499999999999996,4.0,3.5,4.5,3.5,4.0,2.5,3.0,2.5,2.5,3.5,3.35
LINCOLN IN THE BARDO,3.3,4.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,1.0,3.3
LINDEN HILLS,2.5,2.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,2.5
LINEAR ALG.+ITS APPL.-MYLAB+ETXT.ACC,3.6,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.6
LINEAR ALGEBRA,3.2857142857142856,2.857142857142857,3.4285714285714284,2.2857142857142856,3.2857142857142856,4.285714285714286,3.4285714285714284,3.7142857142857144,2.7142857142857144,4.285714285714286,2.5714285714285716,3.29
LINEAR ALGEBRA (CL),3.2,3.0,3.25,4.5,4.25,3.0,2.75,3.25,2.5,2.75,2.75,3.2
LINEAR ALGEBRA W/ APPS. (PEARSON+),3.2181818181818183,3.4545454545454546,3.272727272727273,3.4545454545454546,2.909090909090909,3.272727272727273,3.090909090909091,3.0,3.0,3.3636363636363638,3.3636363636363638,3.2181818181818183
LINEAR ALGEBRA W/APPL.,3.25,3.5,2.5,3.0,4.0,3.5,4.0,3.5,2.0,3.0,3.5,3.25
LINEAR ALGEBRA W/APPL.(PEARSON+),3.152941176470588,2.4705882352941178,3.176470588235294,3.9411764705882355,3.176470588235294,3.3529411764705883,3.176470588235294,3.235294117647059,2.235294117647059,3.3529411764705883,3.411764705882353,3.152941176470588
LINEAR ALGEBRA W/APPL.-ACCESS CARD,3.473170731707317,2.8536585365853657,3.6097560975609757,4.024390243902439,4.146341463414634,3.707317073170732,3.5365853658536586,2.8536585365853657,3.2195121951219514,3.268292682926829,3.5121951219512195,3.4765853658536585
LINEAR ALGEBRA W/APPL.-W/ACCESS,3.1,4.0,2.3333333333333335,4.0,3.0,3.6666666666666665,2.6666666666666665,4.0,1.3333333333333333,2.6666666666666665,3.3333333333333335,3.1
LINEAR ALGEBRA W/WEBASSIGN ACCESS,3.4333333333333336,3.0,3.0,4.0,4.0,4.0,2.6666666666666665,2.3333333333333335,3.6666666666666665,4.333333333333333,3.3333333333333335,3.43
LINEAR ALGEBRA WITH APPLICATIONS,3.1666666666666665,2.625,2.7083333333333335,3.5,3.3333333333333335,4.083333333333333,3.5416666666666665,2.7916666666666665,2.875,3.3333333333333335,2.875,3.170833333333333
LINEAR ALGEBRA+APP.-MYLAB W/ETEXT,3.0714285714285716,2.9285714285714284,2.857142857142857,3.7142857142857144,3.4285714285714284,3.9285714285714284,3.2142857142857144,1.9285714285714286,2.4285714285714284,2.642857142857143,3.642857142857143,3.07
LINEAR ALGEBRA+ITS APPL.(PEARSON+),3.1473684210526316,2.9473684210526314,3.5789473684210527,3.473684210526316,3.5,3.4473684210526314,3.0526315789473686,2.3684210526315788,2.6315789473684212,3.1052631578947367,3.3684210526315788,3.150526315789474
LINEAR ALGEBRA+ITS APPL.-MYLAB ACCES,2.85,3.0,3.3333333333333335,2.8333333333333335,2.1666666666666665,3.8333333333333335,3.1666666666666665,1.6666666666666667,3.0,2.8333333333333335,2.6666666666666665,2.85
LINEAR ALGEBRA+ITS APPL.-MYLAB ACCESS,3.230769230769231,2.8205128205128207,2.7948717948717947,3.948717948717949,4.128205128205129,3.641025641025641,3.358974358974359,2.8205128205128207,2.5384615384615383,3.051282051282051,3.2051282051282053,3.232307692307692
LINEAR ALGEBRA+ITS APPL.-MYLAB+ETEXT,2.966666666666667,2.3333333333333335,3.0,3.3333333333333335,3.6666666666666665,4.0,2.6666666666666665,1.3333333333333333,2.0,3.6666666666666665,3.6666666666666665,2.97
LINEAR ALGEBRA+ITS APPL.-TEXT,3.2314285714285713,3.085714285714286,3.0,3.6285714285714286,3.3714285714285714,3.857142857142857,3.6,2.2285714285714286,2.342857142857143,3.6857142857142855,3.5142857142857142,3.23
LINEAR ALGEBRA+ITS APPLICATIONS,3.2320754716981135,2.9056603773584904,2.792452830188679,3.358490566037736,3.4150943396226414,3.811320754716981,3.547169811320755,2.9622641509433962,2.792452830188679,3.2830188679245285,3.452830188679245,3.233018867924528
LINEAR ALGEBRA+ITS APPS. (PEARSON+),3.203225806451613,3.064516129032258,3.3225806451612905,3.161290322580645,3.3225806451612905,3.7419354838709675,3.3225806451612905,2.870967741935484,2.6774193548387095,3.5161290322580645,3.032258064516129,3.200322580645161
LINEAR ALGEBRA:MODERN INTRO.-ACCESS,3.421276595744681,3.0638297872340425,3.297872340425532,3.8297872340425534,3.7872340425531914,3.893617021276596,3.6382978723404253,3.021276595744681,2.765957446808511,3.382978723404255,3.5319148936170213,3.4202127659574466
LINEAR MODELS WITH R,3.283333333333333,2.8333333333333335,3.3333333333333335,3.6666666666666665,4.0,3.6666666666666665,3.5,2.5,2.8333333333333335,4.0,2.5,3.28
LINGCO CLASSROOM FOR FRANCAIS INTERACTI,3.5294117647058822,3.5294117647058822,3.176470588235294,3.588235294117647,3.9411764705882355,3.7058823529411766,3.764705882352941,3.9411764705882355,2.4705882352941178,3.3529411764705883,3.823529411764706,3.53
LINGROHUB-CODE,3.475,3.0,3.375,4.25,4.25,3.75,3.375,3.125,2.5,3.0,4.125,3.48
LINGUA MEETING 6 LESSONS >CUSTOM<,3.3949716139497164,3.0738037307380375,2.978102189781022,4.0551500405515,4.02595296025953,3.668288726682887,3.4290348742903487,3.0932684509326847,2.772911597729116,3.4444444444444446,3.408759124087591,3.39
LINGUISTICS FOR EVERYONE,2.7,5.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,5.0,1.0,2.7
LINKING AUTHENTIC ASSESSMENT+EARLY...,3.3000000000000003,3.235294117647059,2.4705882352941178,3.9411764705882355,3.176470588235294,3.6470588235294117,3.5294117647058822,2.8823529411764706,3.0,3.7058823529411766,3.411764705882353,3.3
LINKING THEORY TO PRACTICE,3.2733333333333334,3.3333333333333335,2.6,2.933333333333333,3.533333333333333,3.4,3.6666666666666665,3.6,2.8666666666666667,3.3333333333333335,3.466666666666667,3.2706666666666666
LINNE+RINGSRUD'S CLINICAL...-W/ACCESS,3.7,5.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,3.7
LINUX BASICS FOR HACKERS,3.25,4.0,2.5,3.5,3.0,3.5,3.0,1.5,4.5,4.0,3.0,3.25
LINUX ESSENTIALS FOR CYBERSECURITY,3.1666666666666665,2.6666666666666665,3.0,4.333333333333333,2.3333333333333335,3.6666666666666665,3.0,2.6666666666666665,3.0,3.0,4.0,3.17
LINUX OPERATIONS+ADMINISTRATION-W/CD,3.35,2.75,4.5,4.0,4.0,3.25,3.5,2.0,2.5,4.0,3.0,3.35
"LION,THE WITCH+THE WARDROBE (RACKSIZE)",3.4,3.6666666666666665,4.0,4.0,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.6666666666666665,3.3333333333333335,3.4
"LION,THE WITCH+WARDROBE (LARGE FORMAT)",3.305263157894737,3.1578947368421053,2.8947368421052633,3.6842105263157894,3.473684210526316,3.736842105263158,3.263157894736842,3.4210526315789473,2.789473684210526,3.473684210526316,3.1578947368421053,3.305263157894737
"LION,WITCH+WARDROBE",3.466666666666667,3.3333333333333335,2.8333333333333335,3.6666666666666665,3.3333333333333335,4.666666666666667,3.3333333333333335,4.166666666666667,3.1666666666666665,3.1666666666666665,3.0,3.47
LIPPINCOTT CP+..:ESSEN.MATERNITY-ACCESS,3.529333333333333,3.36,2.8133333333333335,4.12,4.1466666666666665,4.026666666666666,3.4266666666666667,3.52,2.8133333333333335,3.3866666666666667,3.68,3.53
LIPPINCOTT ILLUS.REV.:NEUROSC.-W/ACCESS,3.2,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,3.2
LIPPINCOTT ILLUSTRATED REVIEWS:ANATOMY,2.9675675675675675,2.7837837837837838,3.2162162162162162,3.081081081081081,2.6216216216216215,3.72972972972973,2.891891891891892,2.4324324324324325,2.3783783783783785,3.2432432432432434,3.2972972972972974,2.97
LIPPINCOTT MAN.OF NURSING PRAC.-W/EBOOK,3.3333333333333335,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.6666666666666665,4.333333333333333,4.333333333333333,3.33
LIPPINCOTT'S ILLUS.REV.:PHARM.-TEXT,3.2131578947368418,2.763157894736842,2.9210526315789473,3.0789473684210527,3.5,3.6842105263157894,3.3157894736842106,3.3421052631578947,2.973684210526316,3.3947368421052633,3.1578947368421053,3.21
LIPPINCOTT'S ILLUS.REV.:PHARM.-W/ACCESS,3.240674603174603,3.0853174603174605,2.9444444444444446,3.4801587301587302,3.4027777777777777,3.7876984126984126,3.3353174603174605,2.8095238095238093,2.7797619047619047,3.4702380952380953,3.3115079365079363,3.2417460317460316
LIPPINCOTT'S NCLEX-RN PASSPOINT-ACCESS,3.176923076923077,3.128205128205128,3.0,4.076923076923077,4.076923076923077,3.7435897435897436,3.230769230769231,2.5641025641025643,2.0256410256410255,3.1538461538461537,2.769230769230769,3.1753846153846155
LIQUITEX BASICS 8-COLOR SET,2.7,4.0,2.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.7
LIQUITEX BASICS- 8 COLOR SET,3.3499999999999996,2.5,2.25,3.5,3.25,4.0,3.25,3.5,3.5,4.25,3.5,3.35
LIQUITEX GLOSS MEDIUM,3.0,1.6666666666666667,2.0,3.3333333333333335,2.3333333333333335,4.0,3.0,2.6666666666666665,2.6666666666666665,4.666666666666667,3.6666666666666665,3.0
LIQUITEX GLOSS MEDIUM 4 OZ,3.4200000000000004,2.4,3.6,3.2,4.0,4.2,3.6,3.6,2.2,3.6,3.8,3.4200000000000004
LIQUITEX GLOSS MEDIUM 4 OZ.,3.3333333333333335,3.0,3.3333333333333335,3.0,3.0,4.0,3.6666666666666665,3.0,2.6666666666666665,4.0,3.6666666666666665,3.33
LIQUITEX MATTE MEDIUM,3.325,2.75,1.75,3.5,4.0,2.25,3.75,4.0,4.0,2.75,4.5,3.32
LIQUITEX MATTE MEDIUM 4 OZ.,3.1833333333333336,2.8333333333333335,2.5,3.5,3.6666666666666665,3.3333333333333335,2.8333333333333335,3.0,2.8333333333333335,3.1666666666666665,4.166666666666667,3.18
"LIQUITEX MATTE MEDIUM, 4 OZ",3.8,4.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,3.8
LISSA:STORY ABOUT MEDICAL PROMISE...,3.283333333333333,2.8333333333333335,3.3333333333333335,3.1666666666666665,2.8333333333333335,3.6666666666666665,4.0,3.6666666666666665,3.0,2.6666666666666665,3.6666666666666665,3.28
LISTEN  -W/ACCESS (PB),3.3666666666666667,3.6666666666666665,2.3333333333333335,4.0,4.333333333333333,3.6666666666666665,4.333333333333333,1.6666666666666667,2.6666666666666665,3.6666666666666665,3.3333333333333335,3.3699999999999997
LISTEN TO THIS-REVEL ACCESS CARD,3.4046979865771814,3.086129753914989,3.446308724832215,3.78076062639821,3.814317673378076,3.743847874720358,3.440715883668904,3.0,2.8512304250559284,3.453020134228188,3.430648769574944,3.4073042505592843
