campus_code,adoption_type,dept_code,term_year,term_code,total_bundles,total_spend,total_savings,total_retail
8389-01-01 00:00:00,RQ,SWK,21,F,14,621.5263080774129,865.9736919225871,1750.0
8389-01-01 00:00:00,RQ,SWK,22,F,15,971.5245817271054,1361.7254182728948,2745.0
8389-01-01 00:00:00,RQ,SWK,22,W,25,1004.3268162876974,1374.1231837123028,2798.12
8389-01-01 00:00:00,RQ,SWK,23,F,6,507.71317805638193,425.58682194361813,1098.0
8389-01-01 00:00:00,RQ,SWK,23,W,9,582.9147490362633,817.0352509637369,1647.0
8389-01-01 00:00:00,RQ,SWK,24,A,2,129.5366108969474,181.56338910305263,366.0
8389-01-01 00:00:00,RQ,SWK,24,F,20,1533.5727997005533,1577.4272002994467,3660.0
8389-01-01 00:00:00,RQ,SWK,24,W,7,548.6608144317477,540.1891855682524,1281.0
8389-01-01 00:00:00,RQ,VAT,21,F,216,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,VAT,22,F,228,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,VAT,22,W,94,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,VAT,23,F,252,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,VAT,23,W,82,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,VAT,24,F,206,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,VAT,24,W,61,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,21,F,1366,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,22,A,215,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,22,F,1442,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,22,W,598,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,23,A,236,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,23,F,991,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,23,W,763,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,24,A,240,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,24,F,609,0.0,0.0,0.0
8389-01-01 00:00:00,RQ,WLT,24,W,940,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,21,F,38,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,22,A,24,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,22,F,486,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,22,W,180,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,23,A,90,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,23,F,484,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,23,W,498,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,24,A,90,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,24,F,555,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ACCT,24,W,421,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AGRC,21,F,186,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AGRC,22,F,360,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AGRC,22,W,191,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AGRC,23,F,208,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AGRC,23,W,182,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AGRC,24,F,81,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AGRC,24,W,156,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ANTH,23,W,66,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ANTH,24,A,24,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ANTH,24,F,40,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ANTH,24,W,34,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ARTO,21,F,78,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ARTO,22,A,69,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ARTO,22,F,437,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ARTO,22,W,356,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ARTO,23,F,70,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ARTO,23,W,393,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ARTO,24,F,167,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ARTO,24,W,70,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AUTO,21,F,232,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AUTO,22,A,2,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AUTO,22,F,117,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AUTO,22,W,84,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AUTO,23,F,92,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AUTO,23,W,69,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AUTO,24,F,142,0.0,0.0,0.0
8393-01-01 00:00:00,EO,AUTO,24,W,61,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,21,F,511,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,22,A,114,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,22,F,412,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,22,W,351,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,23,A,228,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,23,F,933,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,23,W,677,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,24,A,214,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,24,F,722,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BIOL,24,W,793,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BOTY,22,F,30,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BOTY,23,F,30,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BOTY,24,F,48,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,21,F,52,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,22,A,9,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,22,F,22,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,22,W,132,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,23,A,9,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,23,F,335,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,23,W,265,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,24,A,8,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,24,F,579,0.0,0.0,0.0
8393-01-01 00:00:00,EO,BUSN,24,W,653,850.774683171274,634.825316828726,1485.6
8393-01-01 00:00:00,EO,CHEM,21,F,29,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CHEM,22,A,16,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CHEM,22,F,105,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CHEM,22,W,41,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CHEM,23,A,36,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CHEM,23,F,188,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CHEM,23,W,75,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CHEM,24,A,30,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CHEM,24,F,102,55.679018156260774,39.31098184373922,94.99
8393-01-01 00:00:00,EO,CHEM,24,W,102,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITA,22,A,9,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITA,22,W,112,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITA,23,W,6,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITA,24,F,14,1052.2711407782936,1004.9288592217066,2485.0
8393-01-01 00:00:00,EO,CITA,24,W,9,126.50694143058617,57.37305856941383,355.0
8393-01-01 00:00:00,EO,CITC,21,F,36,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITC,22,A,2,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITC,22,F,32,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITC,22,W,20,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITC,23,W,30,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITD,24,W,4,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,21,F,14,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,22,A,6,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,22,F,18,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,22,W,21,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,23,A,6,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,23,F,9,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,23,W,26,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,24,A,3,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,24,F,10,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITG,24,W,33,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITN,21,F,37,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITN,22,F,91,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITN,22,W,260,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITN,23,A,1,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITN,23,F,119,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITN,23,W,317,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITN,24,F,38,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITN,24,W,238,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITP,21,F,25,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITP,23,F,63,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITP,23,W,36,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITP,24,F,60,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITP,24,W,24,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITS,21,F,62,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITS,22,F,66,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITS,22,W,67,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITS,23,F,35,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITS,23,W,33,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITS,24,F,51,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITS,24,W,22,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITW,21,F,10,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITW,22,F,73,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITW,23,F,76,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITW,23,W,43,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITW,24,F,41,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CITW,24,W,15,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CNEL,21,F,110,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CNEL,22,F,173,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CNEL,22,W,66,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CNEL,23,F,235,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CNEL,23,W,100,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CNEL,24,F,355,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CNEL,24,W,366,0.0,0.0,0.0
8393-01-01 00:00:00,EO,COMM,21,F,7,0.0,0.0,0.0
8393-01-01 00:00:00,EO,COMM,22,F,5,0.0,0.0,0.0
8393-01-01 00:00:00,EO,COMM,22,W,1,0.0,0.0,0.0
8393-01-01 00:00:00,EO,COMM,24,F,1,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSPM,21,F,47,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSPM,22,F,36,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSPM,22,W,20,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSPM,23,F,35,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSPM,23,W,47,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSPM,24,F,22,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSPM,24,W,17,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSTR,21,F,190,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSTR,22,F,216,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSTR,22,W,201,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSTR,23,F,204,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSTR,23,W,105,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSTR,24,F,276,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CSTR,24,W,132,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CTOM,21,F,4,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CTOM,22,F,21,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CTOM,22,W,14,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CTOM,23,F,32,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CTOM,23,W,8,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CTOM,24,F,16,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CTOM,24,W,8,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CULI,21,F,15,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CULI,22,F,2,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CULI,22,W,4,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CULI,23,W,3,0.0,0.0,0.0
8393-01-01 00:00:00,EO,CULI,24,W,7,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,21,F,53,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,22,F,111,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,22,W,63,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,23,A,39,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,23,F,97,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,23,W,29,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,24,A,18,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,24,F,142,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DFTG,24,W,45,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DNTA,21,F,80,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DNTA,22,F,45,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DNTA,23,F,120,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DNTA,24,F,128,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DRMA,21,F,74,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DRMA,22,F,57,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DRMA,22,W,71,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DRMA,23,F,50,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DRMA,23,W,74,0.0,0.0,0.0
8393-01-01 00:00:00,EO,DRMA,24,F,62,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,21,F,136,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,22,A,39,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,22,F,226,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,22,W,146,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,23,A,20,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,23,F,660,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,23,W,217,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,24,A,139,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,24,F,449,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECES,24,W,539,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECON,21,F,117,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECON,22,A,138,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECON,22,F,237,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ECON,22,W,173,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,21,F,180,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,22,A,30,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,22,F,168,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,22,W,248,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,23,A,33,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,23,F,229,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,23,W,189,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,24,A,51,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,24,F,198,0.0,0.0,0.0
8393-01-01 00:00:00,EO,EDUC,24,W,184,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,21,F,648,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,22,A,244,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,22,F,622,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,22,W,602,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,23,A,237,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,23,F,900,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,23,W,735,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,24,A,289,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,24,F,899,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGL,24,W,668,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGR,23,F,81,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGR,24,F,80,0.0,0.0,0.0
8393-01-01 00:00:00,EO,ENGR,24,W,23,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEDR,21,F,52,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEDR,22,F,45,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,21,F,150,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,22,A,28,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,22,F,64,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,22,W,70,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,23,A,16,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,23,F,62,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,23,W,70,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,24,A,93,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,24,F,176,0.0,0.0,0.0
8393-01-01 00:00:00,EO,GEOG,24,W,114,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HIST,21,F,95,486.38637861397734,401.11362138602266,887.5
8393-01-01 00:00:00,EO,HIST,22,A,24,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HIST,22,F,47,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HIST,22,W,110,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HIST,23,A,42,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HIST,23,W,63,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HIST,24,W,21,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HITC,21,F,18,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HITC,22,W,4,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HITC,23,W,4,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HITC,24,W,8,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLSK,21,F,50,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLSK,22,F,72,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLSK,22,W,28,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLSK,23,F,84,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLSK,23,W,108,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLSK,24,F,120,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLSK,24,W,81,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,21,F,316,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,22,A,104,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,22,F,230,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,22,W,182,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,23,A,48,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,23,F,165,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,23,W,103,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,24,A,45,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,24,F,116,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HLTH,24,W,107,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HVAC,21,F,5,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HVAC,22,F,27,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HVAC,22,W,132,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HVAC,23,F,36,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HVAC,23,W,132,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HVAC,24,A,18,0.0,0.0,0.0
8393-01-01 00:00:00,EO,HVAC,24,W,96,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDE,21,F,6,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDE,22,F,16,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDT,21,F,116,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDT,22,A,60,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDT,22,F,170,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDT,22,W,174,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDT,23,F,131,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDT,23,W,96,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDT,24,F,65,0.0,0.0,0.0
8393-01-01 00:00:00,EO,INDT,24,W,119,0.0,0.0,0.0
8393-01-01 00:00:00,EO,JRNL,22,F,12,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,21,F,319,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,22,A,55,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,22,F,417,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,22,W,604,369.3907669908261,270.5292330091739,639.92
8393-01-01 00:00:00,EO,LAWO,23,A,61,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,23,F,545,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,23,W,423,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,24,A,36,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,24,F,456,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LAWO,24,W,487,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LEAD,22,A,69,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LEAD,22,F,3,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LIBT,22,F,9,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,21,F,12,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,22,A,41,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,22,F,26,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,22,W,33,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,23,A,17,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,23,F,45,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,23,W,46,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,24,A,18,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,24,F,45,0.0,0.0,0.0
8393-01-01 00:00:00,EO,LITO,24,W,32,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,21,F,72,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,22,A,93,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,22,F,412,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,22,W,100,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,23,A,36,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,23,F,348,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,23,W,287,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,24,A,75,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,24,F,153,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MATH,24,W,187,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,21,F,81,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,22,A,13,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,22,F,75,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,22,W,60,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,23,A,14,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,23,F,177,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,23,W,109,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,24,F,159,0.0,0.0,0.0
8393-01-01 00:00:00,EO,MUSC,24,W,210,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,21,F,169,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,22,F,208,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,22,W,232,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,23,A,357,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,23,F,441,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,23,W,511,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,24,A,385,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,24,F,84,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NAST,24,W,637,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NURS,21,F,763,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NURS,22,F,165,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NURS,22,W,108,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NURS,23,F,192,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NURS,23,W,126,0.0,0.0,0.0
8393-01-01 00:00:00,EO,NURS,24,W,123,0.0,0.0,0.0
8393-01-01 00:00:00,EO,OFTC,21,F,27,0.0,0.0,0.0
8393-01-01 00:00:00,EO,OFTC,22,A,3,0.0,0.0,0.0
8393-01-01 00:00:00,EO,OFTC,22,F,109,0.0,0.0,0.0
8393-01-01 00:00:00,EO,OFTC,22,W,63,0.0,0.0,0.0
8393-01-01 00:00:00,EO,OFTC,23,F,137,0.0,0.0,0.0
8393-01-01 00:00:00,EO,OFTC,23,W,43,0.0,0.0,0.0
8393-01-01 00:00:00,EO,OFTC,24,F,157,0.0,0.0,0.0
